image_path,label,split
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0908_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0909_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0911_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0913_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0915_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0917_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0920_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0921_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0922_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0926_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0927_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0928_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0930_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0931_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0932_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0933_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0934_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0935_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0941_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0942_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0944_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0946_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0947_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0948_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0950_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0951_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0952_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0953_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0955_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0960_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0961_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0962_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0964_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0965_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0967_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0968_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0969_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0971_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0975_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0977_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0978_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0979_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0980_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG0983_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4192_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4193_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4194_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4195_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4196_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4198_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4199_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4201_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4204_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4205_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4206_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4208_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4209_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4211_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4212_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4213_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4215_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4216_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4218_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4221_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4223_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4224_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4225_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4226_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4228_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4229_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4230_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4231_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4235_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4236_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4238_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4239_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4241_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4243_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4245_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4247_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4248_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4252_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4254_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4255_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4256_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4259_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4260_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4261_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4262_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4263_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4264_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4265_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4266_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4267_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4273_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4274_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4276_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4278_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4279_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4280_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4281_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4282_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4283_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4286_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4287_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4288_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4289_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4290_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4291_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4295_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4296_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4297_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4299_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4300_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4301_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4302_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4303_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4305_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4307_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4310_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4312_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4313_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4314_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4316_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4317_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4318_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4319_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4320_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4322_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4323_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4324_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4325_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4326_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4328_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4330_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4331_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4332_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4333_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4335_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4336_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4337_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4339_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4340_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4341_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4342_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4343_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4346_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4347_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4351_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4352_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4356_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4357_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4358_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4359_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4360_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4361_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4362_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4363_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4364_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4367_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4369_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4370_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4372_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4373_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4374_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4375_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4377_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4378_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4379_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4380_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4386_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4388_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4389_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4390_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4397_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4398_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4399_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4400_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4401_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4402_FAN_FE.png,fantasia,train
C:\Users\dalil\Desktop\Tesis_2025\Tutorial_yolo_\Tutorial_yolo\dataset\train\fantasia\IMG4403_FAN_FE.png,fantasia,train
